1020009	Mexico Nuevo Laredo	Nuevo Laredo	Tamaulipas	Mexico	9	10.104.11.	1..5
2032004	Westland Mall	Arraijan	Panama	Panama	496	10.195.3.	1..8
2032005	Stadium Mall	Panama	Panama	Panama		10.195.5.	1..9
2032006	VIP Soho	Chia	Obarrio	Panama	662	10.195.4.	1..7
2032007	VIP Stadium Mall	Panama	Panama	Panama		10.195.5.	10..12
2032008	Andes Mall	Chia	Panama	Panama	775	10.195.6.	1..6
2032010	Town Center	Panama	Panama	Panama	1079	10.195.8.	1..5
2032011	VIP Town Center	Panama	Panama	Panama	1080	10.195.8.	6..8
2032012	Anclas Mall	Panama	Panama	Panama	1284	10.195.9.	1..6
2032013	Federall Mall	Panama	Panama	Panama	1285	10.195.10.	1..8
2032947	El Dorado	pending	Panama	Panama	947	10.195.7.	1..9
2032999	Altaplaza	Panama	Panama	Panama	633
2032999	VIP Altaplaza	Panama	Panama	Panama	701
2042001	Galerias San Salvador	San Salvador	San Salvador	El Salvador	251	10.193.1.	1..3,7..11
2042002	Multiplaza San Salvador	San Salvador	San Salvador	El Salvador	422	10.193.2.	1..8
2042003	Metrocentro Santa Ana	Santa Ana	San Salvador	El Salvador	495	10.193.3.	1..5
2042005	VIP Galerias San Salvador	San Salvador	San Salvador	El Salvador	1202	10.193.1.	4..9
2052001	Cascadas Mall	Tegucigalpa	Tegucigalpa	Honduras	381	10.198.1.	1..7
2052002	VIP Cascadas Mall	Tegucigalpa	Tegucigalpa	Honduras	547	10.198.1.	8..10
2052003	Altara	San Pedro Sula	San Pedro Sula	Honduras	690	10.198.3.	1..6
2052005	Mall Premier	Tegucigalpa	Tegucigalpa	Honduras	829	10.198.2.	1..5
2052006	Mall Premier Juticalpa	Juticalpa	Juticalpa	Honduras	1113	10.198.4.	1..3
2062001	Los Hayuelos	Bogota	Bogota	Colombia	350	10.196.1.	1..9
2062002	Limonar Cali	Cali	Valle del Cauca	Colombia	382	10.196.2.	1..11
2062003	VIP Limonar Cali	Cali	Valle del Cauca	Colombia	421	10.196.2.	12..14
2062004	San Silvestre	Barrancabermeja	Barrancabermeja	Colombia	405	10.196.3.	1..6
2062007	Mallplaza Calima	Bogota	Bogota	Colombia	436	10.196.5.	1..8
2062008	City Plaza	Medellin	Antioquia	Colombia	526	10.196.6.	1..6
2062013	Diverplaza	Bogota	Bogota	Colombia	549	10.196.11.	1..9
2062015	Fontanar	Chia	Cundinamarca	Colombia	636	10.196.7.	8..11
2062018	Fontanar (VIP)	Chia	Cundinamarca	Colombia	700	10.196.7.	1..7
2062020	VIP Plaza Claro	Bogota	Bogota	Colombia	978	10.196.9.	1..7
2062021	VIP Mallplaza Buenavista	Buenavista	Barranquilla	Colombia	1229	10.196.12.	1..5
2062999	Mallplaza Manizales	Manizales	Caldes	Colombia	637
2062999	Mega Mall	Valledupar	Cesar	Colombia	625
2082001	C. Hoyts La Reina	??	La Reina	Chile	-	10.203.2.	1..16
2082002	Hoyts Parque Arauco	Santiago	Metropolitana	Chile	-	10.203.17.	1..14
2082004	Hoyts Arauco Maipu	Maipu	Santiago	Chile	-	10.203.20.	1..10
2082005	Hoyts San Agustin	Santiago	Metropolitana	Chile	-	10.203.18.	1..8
2082006	Hoyts Estacion Central	Santiago	Metropolitana	Chile	-	10.203.19.	1..8
2082007	Hoyts Puente Alto	Santiago	Puente Alto	Chile	-	10.203.21.	1..8
2082008	Hoyts Antofagasta Plaza	Antofagasta	Antofagasta	Chile	714	10.203.5.	1..6
2082009	Hoyts Puerto Montt	Puerto Montt	Los Lagos	Chile	-	10.203.10.	1..5
2082010	Hoyts Talca	Talca	Maule	Chile	-	10.203.11.	1..6
2082011	Hoyts Valparaiso	Valparaiso	Valparaiso	Chile	-	10.203.24.	1..5
2082012	Hoyts Plaza Sur	San Bernardo	Santiago	Chile	-	10.203.13.	1..6
2082013	Hoyts Los Angeles	Los Angeles	Los Angeles	Chile	-	10.203.8.	1..6
2082014	Hoyts Calama	Calama	Antofagasta	Chile	-	10.203.3.	1..6
2082015	Hoyts Antofagasta Lider	Antofagasta	Antofagasta	Chile	-	10.203.4.	1..6
2082016	Hoyts Los Dominicos	Santiago	Metropolitana	Chile	-	10.203.14.	1..6
2082017	Hoyts Temuco	Temuco	Temuco	Chile	-	10.203.6.	1..5
2082018	Hoyts Quilicura	Santiago	Quilicura	Chile	-	10.203.23.	1..6
2082019	Hoyts Paseo San Bernardo	Santiago	San Bernardo	Chile	-	10.203.12.	1..6
2082020	Hoyts Trapenses	Santiago	Metropolitana	Chile	-	10.203.15.	1..6
2082021	Hoyts Melipilla	Melipilla	Talagante	Chile	-	10.203.16.	1..3
2082023	Hoyts Plaza Egaña	Santiago	La Reina	Chile	-	10.203.22.	1..11
2082024	Hoyts Chillan	-	Bio Bio	Chile	-	10.203.9.	1..4
2082026	Hoyts Casa Costanera	Santiago	Metropolitana	Chile	-	10.203.25.	1..3
2082028	Hoyts Vivo San Fernando	San Fernando	Region de O'higgins	Chile	-	10.203.26.	1..5
2082030	Hoyts Quillota	-	-	Chile	-	10.203.29.	1..5
2082032	Hoyts Galeria Imperio	Santiago de Chile	Chile	Chile	-	10.203.28.	1..6
2082033	Hoyts Coquimbo	Coquimbo	Region de Coquimbo	Chile	-	10.203.30.	1..8
2082034	Hoyts Padre Hurtado	Santiago	Santiago	Chile	-	10.203.27.	1..6
2082035	Hoyts Padre Hurtado (VIP)	Santiago	Santiago	Chile	-	10.203.27.	7..8
2082037	Hoyts Rojas Magallanes	Santiago de Chile	Chile	Chile	-	10.203.33.	1..7
2082038	Hoyts Espacio Urbano	Puente Alto	Santiago de Chile	Chile	-	10.203.36.	1..10
2082039	Hoyts Ovalle	Coquimbo	-	Chile	-	10.203.35.	1..3
2082041	Hoyts Vivo Outlet Temuco	Temuco	-	Chile	-	10.203.32.	1..6
2082042	Hoyts Castro	Castro	Castro	Chile	-	10.203.31.	1..4
2082051	Vivo Outlet Maipu	Maipu	Maipu	Chile	-	10.203.37.	1..4
2092001	Village Cines Pilar	Pilar	Buenos Aires	Argentina	-	10.205.6.	1..9
2092002	Village Cines Rosario	Rosario	Santa Fe	Argentina	-	10.205.4.	1..13
2092003	Village Cines Avellaneda	Avellaneda	Buenos Aires	Argentina	-	10.205.5.	1..16
2092004	Village Cines Mendoza Plaza	Guaymallen	Mendoza	Argentina	-	10.205.3.	1..10
2092005	Village Cines Arena Maipu	Maipu	Mendoza	Argentina	-	10.205.8.	1..5
2092006	Village Cines Neuquen	Neuquen	Neuquen	Argentina	-	10.205.2.	1..7
2092007	Village Cines Recoleta	Capital Federal	Buenos Aires	Argentina	-	10.205.1.	1..10
2092008	Village Cines Caballito	Capital Federal	Buenos Aires	Argentina	-	10.205.7.	1..9
2092009	Village Cines Merlo	Merlo	Buenos Aires	Argentina	-	10.205.9.	1..6
2092010	Village Lujan	Buenos Aires	Argentina	Argentina	-	10.205.10.	1..6
2120001	Santa Ursula	Ribeirao Preto	São Paulo	Brazil	-	10.201.1.	1..8
2120002	Lagoon	Rio de Janeiro	Rio de Janeiro	Brazil	-	10.201.5.	1..6
2120004	Boulevard Belem	Belem	Para	Brazil	-	10.201.2.	1..7
2120005	Largo 13	São Paulo	São Paulo	Brazil	-	10.201.3.	1..8
2120006	Salvador Norte	Salvador	Bahia	Brazil	-	10.201.4.	1..8
2120007	San Pelegrino	Caxias do Sul	Rio Grande do Sul	Brazil	-	10.201.9.	1..6
2120008	Parque Barueri	Barueri	São Paulo	Brazil	-	10.201.19.	1..9
2120010	Iguatemi Alphaville	Barueri	São Paulo	Brazil	-	10.201.6.	1..6
2120011	Norte Sul Plaza	Campo Grande	Mato Grosso do Sul	Brazil	-	10.201.8.	1..7
2120012	JK Iguatemi	São Paulo	São Paulo	Brazil	-	10.201.17.	1..8
2120013	Blumenau Norte	Blumenau	Santa Catarina	Brazil	-	10.201.7.	1..7
2120014	Iguatemi Alphaville (VIP)	Barueri	São Paulo	Brazil	-	10.201.6.	7..10
2120017	Bela Vista	Salvador	Bahia	Brazil	-	10.201.20.	1..9
2120018	Estação BH	Belo Horizonte	Minas Gerais	Brazil	-	10.201.18.	1..6
2120019	Ponta Negra	Manaus	Amazonas	Brazil	-	10.201.25.	4..10
2120020	Jundiai	Jundiai	São Paulo	Brazil	-	10.201.23.	1..7
2120021	Continente Park	São Jose	Santa Catarina	Brazil	-	10.201.22.	1..8
2120022	Parque Belem	Belem	Para	Brazil	-	10.201.21.	1..7
2120023	Box Campinas	Campinas	São Paulo	Brazil	-	10.201.10.	1..10
2120024	Box Sao Luis	São Luis	Maranhão	Brazil	-	10.201.11.	1..10
2120025	Box São Gonçalo	São Conçalo	Rio de Janeiro	Brazil	-	10.201.12.	1..8
2120026	Box Joao Pessoa	João Pessoa	Paraiba	Brazil	-	10.201.13.	1..11
2120027	Box Guararapes	Recife	Pernambuco	Brazil	-	10.201.14.	1..12
2120028	Box Itaquera	São Paulo	São Paulo	Brazil	-	10.201.15.	1..8
2120030	Patio Batel	Curitiba	Parana	Brazil	-	10.201.31.	1..2
2120031	Patio Batel (VIP)	Curitiba	Parana	Brazil	-	10.201.31.	3..8
2120033	Bauru	Bauru	São Paulo	Brazil	-	10.201.29.	1..6
2120034	Natal Shopping	Natal	Rio Grande do Norte	Brazil	-	10.201.27.	1..8
2120035	São Bernardo	São Bernardo do Campo	São Paulo	Brazil	-	10.201.24.	1..8
2120036	Iguatemi Ribeirao Preto	Ribeirao Preto	São Paulo	Brazil	-	10.201.26.	1..6
2120037	Natal Norte	Natal	Rio Grande do Norte	Brazil	-	10.201.28.	1..6
2120038	Ponta Negra (VIP)	Manaus	Amazonas	Brazil	-	10.201.25.	1..3
2120040	North Shopping Joquei	Fortaleza	Ceara	Brazil	-	10.201.16.	1..5
2120041	Sorocaba Esplanada	Sorocaba	São Paulo	Brazil	-	10.201.30.	1..10
2120042	Moxuara	Campo Grande	Cariacica	Brazil	-	10.201.35.	1..5
2120043	Shopping Rio Poty	Teresina	Piaui	Brazil	-	10.201.43.	1..12
2120044	Iguatemi S.J do Rio Preto	São Jose do Rio Preto	São Paulo	Brazil	-	10.201.32.	1..7
2120045	Parque Maia	Guarulhos	São Paulo	Brazil	-	10.201.34.	1..11
2120046	Riomar Fortaleza	Fortaleza	Ceara	Brazil	-	10.201.33.	1..10
2120047	C.Patteo Olinda	Olinda	Pernambuco	Brazil	-	10.201.51.	1..8
2120048	Shopping Cerrado	Goiania	Goias	Brazil	-	10.201.44.	1..7
2120050	Uberlândia	-	Minas Gerais	Brazil	-	10.201.39.	1..10
2120051	Manaus Plaza	Manaus	Amazonas	Brazil	-	10.201.37.	1..8
2120052	Manaus Millenium	Manaus	Amazonas	Brazil	-	10.201.36.	1..8
2120053	Avenida Plaza Sao Jose Do Rio Preto	São Jose do Rio Preto	São Paulo	Brazil	-	10.201.41.	1..7
2120054	Cuiaba	Cuibaba	Mato Grosso	Brazil	-	10.201.38.	1..8
2120055	Marilia Shopping	Marilia	São Paulo	Brazil	-	10.201.40.	1..5
2120056	Amapa Garden	Macapa	Amapa	Brazil	-	10.201.42.	1..8
2120057	Mangabeira Shopping	João Pessoa	Paraiba	Brazil	-	10.201.45.	1..5
2120059	Plaza Shopping Carapicuiba	Carapicuiba	São Paulo	Brazil	-	10.201.46.	1..5
2120060	RioMar Presidente Kennedy	Fortaleza	Ceara	Brazil	-	10.201.47.	1..6
2120061	Cinepolis Itaqua Garden	Itaquaquecetuba	São Paulo	Brazil	-	10.201.48.	1..5
2120062	Praça Nova Santa Maria	Santa Maria	Rio Grande do Sul	Brazil	-	10.201.49.	1..5
2120063	Estacao Cuiaba	Cuiaba	Mato Grosso	Brazil	-	10.201.52.	1..7
2120066	Jockey Plaza Shopping	Tarumã	Curitiba	Brazil	-	10.201.55.	1..8
2120068	Galerias Campinas	Campinas	São Paulo	Brazil	-	10.201.54.	1..5
2120069	JP Porto Alegre	Porto Alegre	Brazil	Brasil	-	10.201.50.	1..4
2120072	Rio Design	Rio de Janeiro	Rio de Janeiro	Brazil	-	10.201.53.	1..3
2120074	Jardim Oriente	Jardim America	São Jose dos Campos	Brazil	-	10.201.57.	1..7
2120077	Ourinhos	Vila Boa Esperança	Ourinhos	Brazil	-	10.201.56.	1..4
2220001	Celebration Mall Amritsar	Amristar	Punjab	India	-	10.202.3.	1..4
2220002	Royal Meenakshi Mall	Bengaluru	Karnataka	India	-	10.202.31.	1..7
2220003	World Trade Park Jaipur	Jaipur	Rajasthan	India	-	10.202.2.	1..4
2220004	Cinema Star High Street	Thane	Maharashtra	India	-	10.202.22.	1..5
2220005	Aashima Mall	Bhopal	Madhya Pradesh	India	-	10.202.17.	1..7
2220011	Season Mall	Pune	Maharashtra	India	-	10.202.38.	1..12
2220012	Acropolis Mall Kolkata	Kolkata	Kolkata	India	-	10.202.41.	1..4
2220018	PVP Square Vijayawada	Vijayawada	Andra Pradesh	India	-	10.202.40.	1..6
2220019	Imperial Square Mall Surat	Surat	Gujarat	India	-	10.202.23.	1..6
2220020	Patna	Patna	Bihar	India	-	10.202.30.	1..4
2220021	Alpha One Mall	Ahmedabad	Gujarat	India	-	10.202.24.	1..6
2220022	City Centre Mall Mangalore	Mangalore	Karnataka	India	-	10.202.32.	1..5
2220023	Viviana Mall	Thane	Maharashtra	India	-	10.202.26.	1..10
2220026	Red Mall Ghaziabad	-	Uttar Pradesh	India	-	10.202.50.	1..10
2220027	Centre Square Mall (VIP)	Kochi	Kerala	India	-	10.202.35.	9..11
2220030	Urban Oasis Mall Hubli	Hubli	Karnataka	India	-	10.202.37.	1..5
2220031	Urban Oasis Mall Hubli	Hubli	Karnataka	India	-	10.202.51.	1..4
2220032	Magnet Mall	Mumbai	Maharashtra	India	-	10.202.25.	1..6
2220033	GVM Noida	GreaterNoida	Uttar Pradesh	India	-	10.202.46.	1..5
2220034	Centre Square Mall	Kochi	Kerala	India	-	10.202.35.	1..8
2220036	Season Mall   (VIP)	Pune	Maharashtra	India	-	10.202.38.	13..15
2220038	Viviana Mall (VIP)	Thane	Maharashtra	India	-	10.202.26.	11..15
2220040	MBD Mall Ludhiana	Ludhiana	Punjab	India	-	10.202.7.	1..5
2220041	Manjeera Mall	Hydarabad	Telangana	India	-	10.202.39.	1..5
2220044	Sumashilp Pune	Pune	Maharashtra	India	-	10.202.45.	1..8
2220046	Inorbit Mall Vadodara	Vadodara	Gujarat	India	-	10.202.27.	1..6
2220049	ETA Mall Bangalore	Bengaluru	Karnataka	India	-	10.202.36.	1..8
2220052	Orion East Mall	Bengaluru	Karnataka	India	-	10.202.43.	1..5
2220054	Grand Mall Muzaffarpur	Muzaffarpur	Bihar	India	-	10.202.52.	1..4
2220055	Unity One Rohini	-	Delhi	India	-	10.202.1.	1..4
2220058	Fun Cinema Galaxy Mall Ambala	Ambala	Haryana	India	-	10.202.6.	1..2
2220059	Fun Cinema DB Mall Bhopal	Bhopal	Madhya Pradesh	India	-	10.202.18.	1..6
2220060	FC Mittal City Bathinda	Bhatinda	Punjab	India	-	10.202.5.	1..4
2220061	FC Sigma Mall Bangalore	Bengaluru	Karnataka	India	-	10.202.33.	1..3
2220062	Fun Republic Mall Coimbatore	Coimbatore	Tamil Nadu	India	-	10.202.34.	1..5
2220063	Fun Republic Chandigarh	Chandigarh	Chandigarh	India	-	10.202.9.	1..4
2220064	V3S Mall Laxmi	Delhi	Delhi	India	-	10.202.13.	1..3
2220065	FC NSQ Mall Pitampura	Delhi	Delhi	India	-	10.202.12.	1..3
2220066	CRM Mall Shahdara	Delhi	Delhi	India	-	10.202.10.	1..4
2220067	FC TDI Mall Moti	Delhi	Delhi	India	-	10.202.11.	1..3
2220068	Fun Cinema DD City Mall Gwalior	Gwalior	Madhya Pradesh	India	-	10.202.21.	1..4
2220069	Triton Mega Mall Jaipur	Jaipur	Rajasthan	India	-	10.202.19.	1..4
2220070	Fun Cinema City Mall Kota	Kota	Rajasthan	India	-	10.202.20.	1..4
2220071	Fun Republic Mall Lucknow	Lucknow	Uttar Pradesh	India	-	10.202.16.	1..4
2220072	Fun Cinema K Star Mall Chembur	Mumbai	Maharashtra	India	-	10.202.28.	1..5
2220073	Andheri	Mumbai	Maharashtra	India	-	10.202.29.	1..4
2220074	FC Mittal Mega Panipat	Panipat	Haryana	India	-	10.202.14.	1..3
2220075	Lake Mall Kolkata	Kolkatta	Kolkatta	India	-	10.202.44.	1..4
2220076	Jagat	-	Chandigarh	India	-	10.202.8.	1..3
2220077	One Awadh Center Mall	-	Uttar Pradesh	India	-	10.202.15.	1..8
2220079	Mantra Mall Hyderabad	Hydarabad	Telangana	India	-	10.202.49.	1..6
2220102	DT DLF Place Saket	Delhi	Delhi	India	-	10.202.47.	1..6
2220103	DT Savitri GK	Delhi	Delhi	India	-	10.202.48.	1..1
2320001	Del Mar	San Diego	California	USA	-	10.199.1.	1..12
2320002	La Costa California	Carlsbad	California	USA	-	10.199.3.	1..6
2320003	Coconut Grove	Miami	Florida	USA	-	10.199.8.	1..15
2320004	Ocean Ranch	Laguna Miel	California	USA	-	10.199.4.	1..7
2320005	Rancho Santa Margarita	Rancho Santa Margarita	California	USA	-	10.199.6.	1..6
2320006	Westlake Village	Westlake Village	California	USA	-	10.199.5.	1..8
2320007	Deerfield	Deerfield Beach	Florida	USA	-	10.199.7.	1..8
2320011	San Mateo	San Mateo	California	USA	-	10.199.24.	1..10
2320012	Polk County	Davenport	Florida	USA	-	10.199.11.	1..9
2320013	Jupiter	Jupiter	Florida	USA	-	10.199.12.	1..14
2320016	Dayton	Miamisburg	Ohio	USA	-	10.199.18.	1..12
2320018	Pico Rivera	Pico Rivera	California	USA	-	10.199.10.	1..15
2320019	Vista	Vista	California	USA	-	10.199.9.	1..15
2320021	Victory Park	Dallas	Texas	USA	-	10.199.20.	1..8
2320023	Glades Park	Eules	Texas	USA	-	10.199.19.	1..12
2320027	West Hartford	West Hartford	Connecticut	USA	-	10.199.13.	1..6
2320028	Parsippany	Troy Hills	New Jersey	USA	-	10.199.14.	1..12
2320029	Mansfield	Hackettstown	New Jersey	USA	-	10.199.15.	1..15
2320030	Succasunna	Succasunna	New Jersey	USA	-	10.199.16.	1..10
2320031	Chelsea	New York, NY.	New York	USA	-	10.199.17.	1..9
2320035	Hamlin	Winter Garden	Florida	USA	-	10.199.21.	1..10
2320038	Kentlands / Gaithersburg	Kentlands	Gaithersburg	USA	-	10.199.23.	1..9
2320040	La Costa Town Square 8	Carlsbad	California	USA	-	10.199.31.	1..8
2320052	Lantana	Austin	Texas	USA	-	10.199.27.	1..10
2320053	Trails	Austin	Texas	USA	-	10.199.26.	1..11
2320054	Flower Mound	Flower Mound	Texas	USA	-	10.199.28.	1..8
2320055	Keller	Keller	Texas	USA	-	10.199.29.	1..8
2320056	McKinney	McKinney	Texas	USA	-	10.199.30.	1..10
2320057	Woodlands	Tomball	Texas	USA	-	10.199.25.	1..11
2420001	Plaza Norte	Lima	Lima	Peru	-	10.197.1.	1..14
2420002	Santa Anita	Lima	Lima	Peru	-	10.197.2.	1..11
2420003	Arequipa	Arequipa	Arequipa	Peru	-	10.197.4.	1..6
2420005	Pucallpa Peru	Pucallpa	Ucayali	Peru	-	10.197.3.	1..5
2420010	Santa Catalina	Santa Catalina	Santa catalina	Peru	-	10.197.6.	1..6
2520001	Ideal	Madrid	Madrid	Spain	780	10.54.50.
2520002	Baricentro	Barcelona	Cataluña	Spain	781	10.54.56.
2520003	Icaria	Barcelona	Cataluña	Spain	782	10.54.52.
2520004	Rosales	A Coruña	Galicia	Spain	783	10.54.40.
2520005	Sant Cugat	Barcelona	Cataluña	Spain	784	10.54.20.
2520006	Ocimax	Gijon	Asturias	Spain	785	10.54.14.
2520007	Vecindario	Las Palmas	Canarias	Spain	786	10.54.10.
2520008	Vinalopo	Alicante	Levante	Spain	787	10.54.24.
2520009	Planetocio	Madrid	Madrid	Spain	788	10.54.34.
2520011	Plaza Mayor	Malaga	Andalucia	Spain	790	10.54.68.
2520012	Rincon de la Victoria	Malaga	Andalucia	Spain	791	10.54.18.
2520013	Orotava	Santa Cruz Tenerife	Canarias	Spain	792	10.54.12.
2520014	Los Prados	Oviedo	Asturias	Spain	793	10.54.6.
2520015	Puerta Alicante	Alicante	Levante	Spain	794	10.54.16.
2520016	Tres Aguas	Madrid	Madrid	Spain	795	10.54.42.
2520017	Meridiano	Santa Cruz Tenerife	Canarias	Spain	796	10.44.18.1
2520018	Fuerteventura	Las Palmas	Canarias	Spain	797	10.54.62.
2520019	Roquetas	Almeria	Andalucia	Spain	798	10.54.38.
2520020	Vigo	Vigo	Galicia	Spain	799	10.54.36.
2520021	Imaginalia	Albacete	Castilla La Mancha	Spain	800	10.54.26.
2520022	Megapark	Vizcaya	Pais Vasco	Spain	801	10.54.28.
2520023	Rivas	Madrid	Madrid	Spain	802	10.54.30.
2520024	Area Sur	Cadiz	Andalucia	Spain	803	10.54.48.
2520025	Islazul	Madrid	Madrid	Spain	804	10.54.2.
2520026	Plenilunio	Madrid	Madrid	Spain	805	10.54.32.
2520027	Plaza Imperial	Zaragoza	Zaragoza	Spain		10.54.44.
2520028	Vialia Malaga	Malaga	Andalucia	Spain	807
2520029	Berceo	Logroño	La Rioja	Spain	808	10.54.46.
2520030	Espacio	A Coruña	Galicia	Spain	809	10.54.22.
2520031	Abrera	Barcelona	Cataluña	Spain	810	10.54.66.
2520032	Mercado de Campanar	Valencia	Valencia	Spain	811	10.54.72.
2520033	Vialia Albacete	Albacete	Castilla La Mancha	Spain	817	10.54.XX.YY
2520034	Boulevard	alava	Pais Vasco	Spain	812	10.54.76.
2520035	Plaza Norte 2	Madrid	Madrid	Spain	813	10.54.78.
2520036	Castelldefels	Barcelona	Cataluña	Spain	814	10.54.82.
2520037	Parc Central	Tarragona	Cataluña	Spain	815	10.54.XX.YY
2520038	Las Arenas	Las Palmas	Canarias	Spain	816	10.54.70.
2520039	Itaroa	Huarte	Navarra	Spain	982
2520040	Palafox Luxury	Madrid	Madrid	Spain	1310	10.204.48.21	1..7
2520041	Comedia	Barcelona	Cataluña	Spain	1009	10.204.40.21	1..5
2520042	Plaza Norte 2 Luxury	Madrid	Madrid	Spain	1053
2520043	Torrecardenas	Almeria	Andalucia	Spain	1057	10.204.43.	1..10
2520045	VidaNova Parc	Valencia	Valencia	Spain	1059	10.204.46.	1..7
2520047	Alisios	Las Palmas	Canarias	Spain	1075	10.204.41.	1..10
2520048	Puerta Europa	Cadiz	Andalucia	Spain	1098	10.204.45.	1..10
2520049	Artea	Vizcaya	Pais Vasco	Spain	1097	10.204.42.	1..9
2520050	Vallsur	Valladolid	Castilla Leon	Spain	1120	10.204.44.	1..8
2520051	Lagoh	Sevilla	Andalucia	Spain	1119	10.204.49.	1..11
2520055	As Termas	Lugo	Galicia	Spain	1308	10.204.47.	1..8
2520056	Faro	Badajoz	Extremadura	Spain	1339
2520057	Bahia Sur	Cadiz	Andalucia	Spain	1340
2520058	Parque Corredor	Madrid	Madrid	Spain	1321	10.204.50.	1..9
2620001	C. Sohar Oasis Mall Sohar	Sohar	Sohar	Oman	-	10.206.2.	1..8
2620002	C. Oasis Mall Salalah	Salalah	Oman	Oman	-
2620003	C. Avenues Mall Muscat	Mascate	Mascate	Oman	-
2720001	C. Atrium Bahrain	Al Janabiyah	Manama	Barein	-	10.206.1.	1..13
2820002	C. Oasis Mall Sharjah	Sarja	Sharjah	Emiratos Arabes Unidos	-